timestamp,target_threshold,count,avg_duration_s,min_duration_s,max_duration_s,avg_expiry_s,avg_start_price,avg_end_price
2026-01-08T01:07:55.751Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T01:08:55.753Z,0.8,9,60.1,33.6,84.2,654,0.490,0.843
2026-01-08T01:08:55.753Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T01:08:55.753Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T01:09:55.753Z,0.8,9,60.1,33.6,84.2,654,0.490,0.843
2026-01-08T01:09:55.753Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T01:09:55.753Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T01:10:55.755Z,0.8,9,60.1,33.6,84.2,654,0.490,0.843
2026-01-08T01:10:55.755Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T01:10:55.755Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T01:11:55.755Z,0.8,15,51.8,25.2,84.2,484,0.475,0.826
2026-01-08T01:11:55.755Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T01:11:55.755Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T01:12:55.757Z,0.8,15,51.8,25.2,84.2,484,0.475,0.826
2026-01-08T01:12:55.757Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T01:12:55.757Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T01:13:55.757Z,0.8,15,51.8,25.2,84.2,484,0.475,0.826
2026-01-08T01:13:55.757Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T01:13:55.757Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T01:14:55.757Z,0.8,15,51.8,25.2,84.2,484,0.475,0.826
2026-01-08T01:14:55.757Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T01:14:55.757Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T01:15:55.758Z,0.8,15,51.8,25.2,84.2,484,0.475,0.826
2026-01-08T01:15:55.758Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T01:15:55.758Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T01:16:55.758Z,0.8,15,51.8,25.2,84.2,484,0.475,0.826
2026-01-08T01:16:55.758Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T01:16:55.758Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T01:17:55.760Z,0.8,15,51.8,25.2,84.2,484,0.475,0.826
2026-01-08T01:17:55.760Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T01:17:55.760Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T01:18:55.761Z,0.8,15,51.8,25.2,84.2,484,0.475,0.826
2026-01-08T01:18:55.761Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T01:18:55.761Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T01:19:55.763Z,0.8,15,51.8,25.2,84.2,484,0.475,0.826
2026-01-08T01:19:55.763Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T01:19:55.763Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T01:20:55.764Z,0.8,15,51.8,25.2,84.2,484,0.475,0.826
2026-01-08T01:20:55.764Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T01:20:55.764Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T01:21:55.766Z,0.8,15,51.8,25.2,84.2,484,0.475,0.826
2026-01-08T01:21:55.766Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T01:21:55.766Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T01:22:55.766Z,0.8,15,51.8,25.2,84.2,484,0.475,0.826
2026-01-08T01:22:55.766Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T01:22:55.766Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T01:23:55.768Z,0.8,15,51.8,25.2,84.2,484,0.475,0.826
2026-01-08T01:23:55.768Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T01:23:55.768Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T01:24:55.768Z,0.8,17,46.8,3.6,84.2,464,0.474,0.824
2026-01-08T01:24:55.768Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T01:24:55.768Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T01:25:55.769Z,0.8,20,44.4,3.6,84.2,439,0.469,0.821
2026-01-08T01:25:55.769Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T01:25:55.769Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T01:26:55.771Z,0.8,23,48.2,3.6,84.2,407,0.467,0.822
2026-01-08T01:26:55.771Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T01:26:55.771Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T01:27:55.780Z,0.8,24,49.9,3.6,88.8,398,0.464,0.823
2026-01-08T01:27:55.780Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T01:27:55.780Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T01:28:55.776Z,0.8,24,49.9,3.6,88.8,398,0.464,0.823
2026-01-08T01:28:55.776Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T01:28:55.776Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T01:29:55.778Z,0.8,24,49.9,3.6,88.8,398,0.464,0.823
2026-01-08T01:29:55.778Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T01:29:55.778Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T01:30:55.780Z,0.8,24,49.9,3.6,88.8,398,0.464,0.823
2026-01-08T01:30:55.780Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T01:30:55.780Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T01:31:55.780Z,0.8,24,49.9,3.6,88.8,398,0.464,0.823
2026-01-08T01:31:55.780Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T01:31:55.780Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T01:32:55.781Z,0.8,24,49.9,3.6,88.8,398,0.464,0.823
2026-01-08T01:32:55.781Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T01:32:55.781Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T01:33:55.780Z,0.8,24,49.9,3.6,88.8,398,0.464,0.823
2026-01-08T01:33:55.780Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T01:33:55.780Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T01:34:55.782Z,0.8,24,49.9,3.6,88.8,398,0.464,0.823
2026-01-08T01:34:55.782Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T01:34:55.782Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T01:35:55.783Z,0.8,24,49.9,3.6,88.8,398,0.464,0.823
2026-01-08T01:35:55.783Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T01:35:55.783Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T01:36:55.783Z,0.8,24,49.9,3.6,88.8,398,0.464,0.823
2026-01-08T01:36:55.783Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T01:36:55.783Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T01:37:55.786Z,0.8,24,49.9,3.6,88.8,398,0.464,0.823
2026-01-08T01:37:55.786Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T01:37:55.786Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T01:38:55.787Z,0.8,24,49.9,3.6,88.8,398,0.464,0.823
2026-01-08T01:38:55.787Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T01:38:55.787Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T01:39:55.791Z,0.8,24,49.9,3.6,88.8,398,0.464,0.823
2026-01-08T01:39:55.791Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T01:39:55.791Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T01:40:55.794Z,0.8,24,49.9,3.6,88.8,398,0.464,0.823
2026-01-08T01:40:55.794Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T01:40:55.794Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T01:41:55.793Z,0.8,24,49.9,3.6,88.8,398,0.464,0.823
2026-01-08T01:41:55.793Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T01:41:55.793Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T01:42:55.791Z,0.8,24,49.9,3.6,88.8,398,0.464,0.823
2026-01-08T01:42:55.791Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T01:42:55.791Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T01:43:55.791Z,0.8,24,49.9,3.6,88.8,398,0.464,0.823
2026-01-08T01:43:55.791Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T01:43:55.791Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T01:44:55.793Z,0.8,24,49.9,3.6,88.8,398,0.464,0.823
2026-01-08T01:44:55.793Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T01:44:55.793Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T01:45:55.796Z,0.8,24,49.9,3.6,88.8,398,0.464,0.823
2026-01-08T01:45:55.796Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T01:45:55.796Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T01:46:55.800Z,0.8,24,49.9,3.6,88.8,398,0.464,0.823
2026-01-08T01:46:55.800Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T01:46:55.800Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T01:47:55.802Z,0.8,24,49.9,3.6,88.8,398,0.464,0.823
2026-01-08T01:47:55.802Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T01:47:55.802Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T01:48:55.799Z,0.8,24,49.9,3.6,88.8,398,0.464,0.823
2026-01-08T01:48:55.799Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T01:48:55.799Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T01:49:55.816Z,0.8,24,49.9,3.6,88.8,398,0.464,0.823
2026-01-08T01:49:55.816Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T01:49:55.816Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T01:50:55.820Z,0.8,24,49.9,3.6,88.8,398,0.464,0.823
2026-01-08T01:50:55.820Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T01:50:55.820Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T01:51:55.822Z,0.8,24,49.9,3.6,88.8,398,0.464,0.823
2026-01-08T01:51:55.822Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T01:51:55.822Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T01:52:55.820Z,0.8,24,49.9,3.6,88.8,398,0.464,0.823
2026-01-08T01:52:55.820Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T01:52:55.820Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T01:53:55.822Z,0.8,24,49.9,3.6,88.8,398,0.464,0.823
2026-01-08T01:53:55.822Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T01:53:55.822Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T01:54:55.824Z,0.8,24,49.9,3.6,88.8,398,0.464,0.823
2026-01-08T01:54:55.824Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T01:54:55.824Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T01:55:55.823Z,0.8,24,49.9,3.6,88.8,398,0.464,0.823
2026-01-08T01:55:55.823Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T01:55:55.823Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T01:56:55.822Z,0.8,24,49.9,3.6,88.8,398,0.464,0.823
2026-01-08T01:56:55.822Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T01:56:55.822Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T01:57:55.824Z,0.8,24,49.9,3.6,88.8,398,0.464,0.823
2026-01-08T01:57:55.824Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T01:57:55.824Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T01:58:55.825Z,0.8,24,49.9,3.6,88.8,398,0.464,0.823
2026-01-08T01:58:55.825Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T01:58:55.825Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T01:59:55.824Z,0.8,24,49.9,3.6,88.8,398,0.464,0.823
2026-01-08T01:59:55.824Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T01:59:55.824Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T02:00:55.832Z,0.8,24,49.9,3.6,88.8,398,0.464,0.823
2026-01-08T02:00:55.832Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T02:00:55.832Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T02:01:55.834Z,0.8,25,50.3,3.6,88.8,414,0.465,0.822
2026-01-08T02:01:55.834Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T02:01:55.834Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T02:02:55.836Z,0.8,25,50.3,3.6,88.8,414,0.465,0.822
2026-01-08T02:02:55.836Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T02:02:55.836Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T02:03:55.837Z,0.8,25,50.3,3.6,88.8,414,0.465,0.822
2026-01-08T02:03:55.837Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T02:03:55.837Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T02:04:55.842Z,0.8,25,50.3,3.6,88.8,414,0.465,0.822
2026-01-08T02:04:55.842Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T02:04:55.842Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T02:05:55.838Z,0.8,25,50.3,3.6,88.8,414,0.465,0.822
2026-01-08T02:05:55.838Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T02:05:55.838Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T02:06:55.841Z,0.8,25,50.3,3.6,88.8,414,0.465,0.822
2026-01-08T02:06:55.841Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T02:06:55.841Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T02:07:55.842Z,0.8,25,50.3,3.6,88.8,414,0.465,0.822
2026-01-08T02:07:55.842Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T02:07:55.842Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T02:08:55.841Z,0.8,29,54.1,3.6,89.5,410,0.461,0.831
2026-01-08T02:08:55.841Z,0.9,6,64.8,37.5,88.7,259,0.440,0.942
2026-01-08T02:08:55.841Z,0.95,5,69.4,38.7,88.5,307,0.428,0.956
2026-01-08T02:09:55.842Z,0.8,29,54.1,3.6,89.5,410,0.461,0.831
2026-01-08T02:09:55.842Z,0.9,6,64.8,37.5,88.7,259,0.440,0.942
2026-01-08T02:09:55.842Z,0.95,5,69.4,38.7,88.5,307,0.428,0.956
2026-01-08T02:10:55.842Z,0.8,29,54.1,3.6,89.5,410,0.461,0.831
2026-01-08T02:10:55.842Z,0.9,6,64.8,37.5,88.7,259,0.440,0.942
2026-01-08T02:10:55.842Z,0.95,5,69.4,38.7,88.5,307,0.428,0.956
2026-01-08T02:11:55.846Z,0.8,29,54.1,3.6,89.5,410,0.461,0.831
2026-01-08T02:11:55.846Z,0.9,6,64.8,37.5,88.7,259,0.440,0.942
2026-01-08T02:11:55.846Z,0.95,5,69.4,38.7,88.5,307,0.428,0.956
2026-01-08T02:12:55.845Z,0.8,29,54.1,3.6,89.5,410,0.461,0.831
2026-01-08T02:12:55.845Z,0.9,6,64.8,37.5,88.7,259,0.440,0.942
2026-01-08T02:12:55.845Z,0.95,5,69.4,38.7,88.5,307,0.428,0.956
2026-01-08T02:13:55.846Z,0.8,29,54.1,3.6,89.5,410,0.461,0.831
2026-01-08T02:13:55.846Z,0.9,6,64.8,37.5,88.7,259,0.440,0.942
2026-01-08T02:13:55.846Z,0.95,5,69.4,38.7,88.5,307,0.428,0.956
2026-01-08T02:14:55.848Z,0.8,34,48.8,3.0,89.5,353,0.461,0.839
2026-01-08T02:14:55.848Z,0.9,8,51.8,3.0,88.7,201,0.450,0.944
2026-01-08T02:14:55.848Z,0.95,6,58.3,3.0,88.5,262,0.437,0.962
2026-01-08T02:15:55.847Z,0.8,35,49.0,3.0,89.5,343,0.449,0.842
2026-01-08T02:15:55.847Z,0.9,9,52.3,3.0,88.7,179,0.406,0.944
2026-01-08T02:15:55.847Z,0.95,7,58.1,3.0,88.5,224,0.381,0.960
2026-01-08T02:16:55.850Z,0.8,35,49.0,3.0,89.5,343,0.449,0.842
2026-01-08T02:16:55.850Z,0.9,9,52.3,3.0,88.7,179,0.406,0.944
2026-01-08T02:16:55.850Z,0.95,7,58.1,3.0,88.5,224,0.381,0.960
2026-01-08T02:17:55.850Z,0.8,38,49.7,3.0,89.5,374,0.453,0.841
2026-01-08T02:17:55.850Z,0.9,9,52.3,3.0,88.7,179,0.406,0.944
2026-01-08T02:17:55.850Z,0.95,7,58.1,3.0,88.5,224,0.381,0.960
2026-01-08T02:18:55.850Z,0.8,40,51.1,3.0,89.5,391,0.455,0.840
2026-01-08T02:18:55.850Z,0.9,9,52.3,3.0,88.7,179,0.406,0.944
2026-01-08T02:18:55.850Z,0.95,7,58.1,3.0,88.5,224,0.381,0.960
2026-01-08T02:19:55.851Z,0.8,40,51.1,3.0,89.5,391,0.455,0.840
2026-01-08T02:19:55.851Z,0.9,9,52.3,3.0,88.7,179,0.406,0.944
2026-01-08T02:19:55.851Z,0.95,7,58.1,3.0,88.5,224,0.381,0.960
2026-01-08T02:20:55.852Z,0.8,40,51.1,3.0,89.5,391,0.455,0.840
2026-01-08T02:20:55.852Z,0.9,9,52.3,3.0,88.7,179,0.406,0.944
2026-01-08T02:20:55.852Z,0.95,7,58.1,3.0,88.5,224,0.381,0.960
2026-01-08T02:21:55.853Z,0.8,40,51.1,3.0,89.5,391,0.455,0.840
2026-01-08T02:21:55.853Z,0.9,9,52.3,3.0,88.7,179,0.406,0.944
2026-01-08T02:21:55.853Z,0.95,7,58.1,3.0,88.5,224,0.381,0.960
2026-01-08T02:22:55.854Z,0.8,40,51.1,3.0,89.5,391,0.455,0.840
2026-01-08T02:22:55.854Z,0.9,9,52.3,3.0,88.7,179,0.406,0.944
2026-01-08T02:22:55.854Z,0.95,7,58.1,3.0,88.5,224,0.381,0.960
2026-01-08T02:23:55.852Z,0.8,40,51.1,3.0,89.5,391,0.455,0.840
2026-01-08T02:23:55.852Z,0.9,9,52.3,3.0,88.7,179,0.406,0.944
2026-01-08T02:23:55.852Z,0.95,7,58.1,3.0,88.5,224,0.381,0.960
2026-01-08T02:24:55.856Z,0.8,46,53.2,3.0,89.6,384,0.443,0.842
2026-01-08T02:24:55.856Z,0.9,15,57.3,3.0,88.7,237,0.392,0.928
2026-01-08T02:24:55.856Z,0.95,7,58.1,3.0,88.5,224,0.381,0.960
2026-01-08T02:25:55.855Z,0.8,46,53.2,3.0,89.6,384,0.443,0.842
2026-01-08T02:25:55.855Z,0.9,15,57.3,3.0,88.7,237,0.392,0.928
2026-01-08T02:25:55.855Z,0.95,7,58.1,3.0,88.5,224,0.381,0.960
2026-01-08T02:26:55.859Z,0.8,46,53.2,3.0,89.6,384,0.443,0.842
2026-01-08T02:26:55.859Z,0.9,15,57.3,3.0,88.7,237,0.392,0.928
2026-01-08T02:26:55.859Z,0.95,7,58.1,3.0,88.5,224,0.381,0.960
2026-01-08T02:27:55.859Z,0.8,46,53.2,3.0,89.6,384,0.443,0.842
2026-01-08T02:27:55.859Z,0.9,15,57.3,3.0,88.7,237,0.392,0.928
2026-01-08T02:27:55.859Z,0.95,7,58.1,3.0,88.5,224,0.381,0.960
2026-01-08T02:28:55.857Z,0.8,46,53.2,3.0,89.6,384,0.443,0.842
2026-01-08T02:28:55.857Z,0.9,15,57.3,3.0,88.7,237,0.392,0.928
2026-01-08T02:28:55.857Z,0.95,7,58.1,3.0,88.5,224,0.381,0.960
2026-01-08T02:29:55.858Z,0.8,46,53.2,3.0,89.6,384,0.443,0.842
2026-01-08T02:29:55.858Z,0.9,15,57.3,3.0,88.7,237,0.392,0.928
2026-01-08T02:29:55.858Z,0.95,7,58.1,3.0,88.5,224,0.381,0.960
2026-01-08T02:30:55.855Z,0.8,47,52.5,3.0,89.6,375,0.433,0.844
2026-01-08T02:30:55.855Z,0.9,16,55.0,3.0,88.7,222,0.368,0.929
2026-01-08T02:30:55.855Z,0.95,8,53.5,3.0,88.5,196,0.335,0.959
2026-01-08T02:31:55.858Z,0.8,47,52.5,3.0,89.6,375,0.433,0.844
2026-01-08T02:31:55.858Z,0.9,16,55.0,3.0,88.7,222,0.368,0.929
2026-01-08T02:31:55.858Z,0.95,8,53.5,3.0,88.5,196,0.335,0.959
2026-01-08T02:32:55.858Z,0.8,47,52.5,3.0,89.6,375,0.433,0.844
2026-01-08T02:32:55.858Z,0.9,16,55.0,3.0,88.7,222,0.368,0.929
2026-01-08T02:32:55.858Z,0.95,8,53.5,3.0,88.5,196,0.335,0.959
2026-01-08T02:33:55.861Z,0.8,47,52.5,3.0,89.6,375,0.433,0.844
2026-01-08T02:33:55.861Z,0.9,16,55.0,3.0,88.7,222,0.368,0.929
2026-01-08T02:33:55.861Z,0.95,8,53.5,3.0,88.5,196,0.335,0.959
2026-01-08T02:34:55.863Z,0.8,47,52.5,3.0,89.6,375,0.433,0.844
2026-01-08T02:34:55.863Z,0.9,16,55.0,3.0,88.7,222,0.368,0.929
2026-01-08T02:34:55.863Z,0.95,8,53.5,3.0,88.5,196,0.335,0.959
2026-01-08T02:35:55.863Z,0.8,47,52.5,3.0,89.6,375,0.433,0.844
2026-01-08T02:35:55.863Z,0.9,16,55.0,3.0,88.7,222,0.368,0.929
2026-01-08T02:35:55.863Z,0.95,8,53.5,3.0,88.5,196,0.335,0.959
2026-01-08T02:36:55.862Z,0.8,47,52.5,3.0,89.6,375,0.433,0.844
2026-01-08T02:36:55.862Z,0.9,16,55.0,3.0,88.7,222,0.368,0.929
2026-01-08T02:36:55.862Z,0.95,8,53.5,3.0,88.5,196,0.335,0.959
2026-01-08T02:37:55.864Z,0.8,47,52.5,3.0,89.6,375,0.433,0.844
2026-01-08T02:37:55.864Z,0.9,16,55.0,3.0,88.7,222,0.368,0.929
2026-01-08T02:37:55.864Z,0.95,8,53.5,3.0,88.5,196,0.335,0.959
2026-01-08T02:38:55.865Z,0.8,47,52.5,3.0,89.6,375,0.433,0.844
2026-01-08T02:38:55.865Z,0.9,16,55.0,3.0,88.7,222,0.368,0.929
2026-01-08T02:38:55.865Z,0.95,8,53.5,3.0,88.5,196,0.335,0.959
2026-01-08T02:39:55.867Z,0.8,47,52.5,3.0,89.6,375,0.433,0.844
2026-01-08T02:39:55.867Z,0.9,16,55.0,3.0,88.7,222,0.368,0.929
2026-01-08T02:39:55.867Z,0.95,8,53.5,3.0,88.5,196,0.335,0.959
2026-01-08T02:40:55.871Z,0.8,47,52.5,3.0,89.6,375,0.433,0.844
2026-01-08T02:40:55.871Z,0.9,16,55.0,3.0,88.7,222,0.368,0.929
2026-01-08T02:40:55.871Z,0.95,8,53.5,3.0,88.5,196,0.335,0.959
2026-01-08T02:41:55.869Z,0.8,47,52.5,3.0,89.6,375,0.433,0.844
2026-01-08T02:41:55.869Z,0.9,16,55.0,3.0,88.7,222,0.368,0.929
2026-01-08T02:41:55.869Z,0.95,8,53.5,3.0,88.5,196,0.335,0.959
2026-01-08T02:42:55.869Z,0.8,47,52.5,3.0,89.6,375,0.433,0.844
2026-01-08T02:42:55.869Z,0.9,16,55.0,3.0,88.7,222,0.368,0.929
2026-01-08T02:42:55.869Z,0.95,8,53.5,3.0,88.5,196,0.335,0.959
2026-01-08T02:43:55.867Z,0.8,47,52.5,3.0,89.6,375,0.433,0.844
2026-01-08T02:43:55.867Z,0.9,16,55.0,3.0,88.7,222,0.368,0.929
2026-01-08T02:43:55.867Z,0.95,8,53.5,3.0,88.5,196,0.335,0.959
2026-01-08T02:44:55.870Z,0.8,47,52.5,3.0,89.6,375,0.433,0.844
2026-01-08T02:44:55.870Z,0.9,16,55.0,3.0,88.7,222,0.368,0.929
2026-01-08T02:44:55.870Z,0.95,8,53.5,3.0,88.5,196,0.335,0.959
2026-01-08T02:45:55.873Z,0.8,47,52.5,3.0,89.6,375,0.433,0.844
2026-01-08T02:45:55.873Z,0.9,16,55.0,3.0,88.7,222,0.368,0.929
2026-01-08T02:45:55.873Z,0.95,8,53.5,3.0,88.5,196,0.335,0.959
2026-01-08T02:46:55.877Z,0.8,48,53.3,3.0,89.6,384,0.435,0.843
2026-01-08T02:46:55.877Z,0.9,16,55.0,3.0,88.7,222,0.368,0.929
2026-01-08T02:46:55.877Z,0.95,8,53.5,3.0,88.5,196,0.335,0.959
2026-01-08T02:47:55.880Z,0.8,48,53.3,3.0,89.6,384,0.435,0.843
2026-01-08T02:47:55.880Z,0.9,16,55.0,3.0,88.7,222,0.368,0.929
2026-01-08T02:47:55.880Z,0.95,8,53.5,3.0,88.5,196,0.335,0.959
2026-01-08T02:48:55.882Z,0.8,48,53.3,3.0,89.6,384,0.435,0.843
2026-01-08T02:48:55.882Z,0.9,16,55.0,3.0,88.7,222,0.368,0.929
2026-01-08T02:48:55.882Z,0.95,8,53.5,3.0,88.5,196,0.335,0.959
2026-01-08T02:49:55.882Z,0.8,48,53.3,3.0,89.6,384,0.435,0.843
2026-01-08T02:49:55.882Z,0.9,16,55.0,3.0,88.7,222,0.368,0.929
2026-01-08T02:49:55.882Z,0.95,8,53.5,3.0,88.5,196,0.335,0.959
2026-01-08T02:50:55.882Z,0.8,48,53.3,3.0,89.6,384,0.435,0.843
2026-01-08T02:50:55.882Z,0.9,16,55.0,3.0,88.7,222,0.368,0.929
