timestamp,row_type,symbol,timeframe,samples,hits_le_0.9,hits_le_0.95,hits_le_0.98,hits_le_0.985,hits_le_0.99,hits_le_0.995,avg_yes_le_0.9,avg_no_le_0.9,avg_yes_le_0.95,avg_no_le_0.95,avg_yes_le_0.98,avg_no_le_0.98,avg_yes_le_0.985,avg_no_le_0.985,avg_yes_le_0.99,avg_no_le_0.99,avg_yes_le_0.995,avg_no_le_0.995
2026-01-04T16:49:51.404Z,all,,,71958,0,12,168,171,492,500,,,0.4608,0.4783,0.5202,0.4527,0.5274,0.4456,0.5385,0.4456,0.5457,0.4385
2026-01-04T16:49:51.404Z,symbol,btc,15m,44903,0,1,55,57,190,193,,,0.3500,0.5900,0.4758,0.4988,0.4801,0.4945,0.5397,0.4451,0.5404,0.4444
2026-01-04T16:49:51.404Z,symbol,eth,15m,16728,0,3,55,55,161,163,,,0.4964,0.4500,0.5818,0.3912,0.5818,0.3912,0.5670,0.4173,0.5677,0.4165
2026-01-04T16:49:51.404Z,symbol,xrp,15m,4573,0,6,28,28,70,70,,,0.4610,0.4800,0.4610,0.5052,0.4610,0.5052,0.4242,0.5557,0.4242,0.5557
2026-01-04T16:49:51.404Z,symbol,sol,15m,5754,0,2,30,31,71,74,,,0.3550,0.5750,0.5286,0.4426,0.5372,0.4342,0.5989,0.3832,0.6016,0.3806
2026-01-04T16:50:51.407Z,all,,,73036,0,12,169,172,500,508,,,0.4608,0.4783,0.5206,0.4524,0.5277,0.4453,0.5387,0.4455,0.5458,0.4385
2026-01-04T16:50:51.407Z,symbol,btc,15m,45567,0,1,55,57,194,197,,,0.3500,0.5900,0.4758,0.4988,0.4801,0.4945,0.5399,0.4449,0.5406,0.4442
2026-01-04T16:50:51.407Z,symbol,eth,15m,16996,0,3,55,55,163,165,,,0.4964,0.4500,0.5822,0.3909,0.5822,0.3909,0.5672,0.4170,0.5680,0.4163
2026-01-04T16:50:51.407Z,symbol,xrp,15m,4639,0,6,29,29,71,71,,,0.4610,0.4800,0.4645,0.5020,0.4645,0.5020,0.4276,0.5524,0.4276,0.5524
2026-01-04T16:50:51.407Z,symbol,sol,15m,5834,0,2,30,31,72,75,,,0.3550,0.5750,0.5295,0.4418,0.5379,0.4336,0.5985,0.3836,0.6011,0.3810
2026-01-04T16:51:51.409Z,all,,,73680,0,12,169,172,505,513,,,0.4608,0.4783,0.5206,0.4524,0.5277,0.4453,0.5383,0.4460,0.5453,0.4390
2026-01-04T16:51:51.409Z,symbol,btc,15m,45995,0,1,55,57,199,202,,,0.3500,0.5900,0.4758,0.4988,0.4801,0.4945,0.5400,0.4449,0.5407,0.4442
2026-01-04T16:51:51.409Z,symbol,eth,15m,17134,0,3,55,55,163,165,,,0.4964,0.4500,0.5826,0.3905,0.5826,0.3905,0.5675,0.4168,0.5683,0.4160
2026-01-04T16:51:51.409Z,symbol,xrp,15m,4681,0,6,29,29,71,71,,,0.4610,0.4800,0.4678,0.4990,0.4678,0.4990,0.4308,0.5492,0.4308,0.5492
2026-01-04T16:51:51.409Z,symbol,sol,15m,5870,0,2,30,31,72,75,,,0.3550,0.5750,0.5304,0.4409,0.5386,0.4329,0.5981,0.3840,0.6006,0.3815
2026-01-04T16:52:51.412Z,all,,,74650,0,14,174,177,516,524,,,0.4714,0.4643,0.5229,0.4493,0.5298,0.4425,0.5399,0.4440,0.5468,0.4372
2026-01-04T16:52:51.412Z,symbol,btc,15m,46755,0,1,55,57,203,206,,,0.3500,0.5900,0.4758,0.4988,0.4801,0.4945,0.5403,0.4446,0.5410,0.4439
2026-01-04T16:52:51.412Z,symbol,eth,15m,17274,0,3,58,58,167,169,,,0.4964,0.4500,0.5835,0.3896,0.5835,0.3896,0.5680,0.4162,0.5688,0.4154
2026-01-04T16:52:51.412Z,symbol,xrp,15m,4711,0,6,29,29,71,71,,,0.4610,0.4800,0.4710,0.4961,0.4710,0.4961,0.4339,0.5461,0.4339,0.5461
2026-01-04T16:52:51.412Z,symbol,sol,15m,5910,0,4,32,33,75,78,,,0.3714,0.5573,0.5312,0.4395,0.5392,0.4318,0.5972,0.3845,0.5997,0.3820
2026-01-04T16:53:51.413Z,all,,,76086,0,14,174,177,518,526,,,0.4714,0.4643,0.5229,0.4493,0.5298,0.4425,0.5404,0.4435,0.5473,0.4368
2026-01-04T16:53:51.413Z,symbol,btc,15m,47799,0,1,55,57,205,208,,,0.3500,0.5900,0.4758,0.4988,0.4801,0.4945,0.5407,0.4443,0.5414,0.4436
2026-01-04T16:53:51.413Z,symbol,eth,15m,17598,0,3,58,58,167,169,,,0.4964,0.4500,0.5843,0.3887,0.5843,0.3887,0.5686,0.4156,0.5694,0.4149
2026-01-04T16:53:51.413Z,symbol,xrp,15m,4741,0,6,29,29,71,71,,,0.4610,0.4800,0.4740,0.4933,0.4740,0.4933,0.4370,0.5431,0.4370,0.5431
2026-01-04T16:53:51.413Z,symbol,sol,15m,5948,0,4,32,33,75,78,,,0.3850,0.5425,0.5320,0.4382,0.5397,0.4307,0.5964,0.3850,0.5989,0.3826
2026-01-04T16:54:51.415Z,all,,,77212,0,15,175,178,523,531,,,0.4807,0.4560,0.5234,0.4486,0.5302,0.4419,0.5425,0.4414,0.5493,0.4347
2026-01-04T16:54:51.415Z,symbol,btc,15m,48501,0,1,55,57,205,208,,,0.3500,0.5900,0.4758,0.4988,0.4801,0.4945,0.5411,0.4439,0.5418,0.4432
2026-01-04T16:54:51.415Z,symbol,eth,15m,17842,0,3,58,58,171,173,,,0.4964,0.4500,0.5851,0.3879,0.5851,0.3879,0.5699,0.4142,0.5707,0.4135
2026-01-04T16:54:51.415Z,symbol,xrp,15m,4797,0,6,29,29,71,71,,,0.4610,0.4800,0.4769,0.4907,0.4769,0.4907,0.4399,0.5402,0.4399,0.5402
2026-01-04T16:54:51.415Z,symbol,sol,15m,6072,0,5,33,34,76,79,,,0.4044,0.5230,0.5331,0.4365,0.5406,0.4293,0.5957,0.3854,0.5981,0.3831
2026-01-04T16:55:51.416Z,all,,,78624,0,15,177,180,530,538,,,0.4807,0.4560,0.5227,0.4493,0.5295,0.4427,0.5440,0.4399,0.5507,0.4334
2026-01-04T16:55:51.416Z,symbol,btc,15m,49413,0,1,55,57,206,209,,,0.3500,0.5900,0.4758,0.4988,0.4801,0.4945,0.5416,0.4435,0.5423,0.4428
2026-01-04T16:55:51.416Z,symbol,eth,15m,18094,0,3,58,58,175,177,,,0.4964,0.4500,0.5859,0.3870,0.5859,0.3870,0.5719,0.4123,0.5726,0.4116
2026-01-04T16:55:51.416Z,symbol,xrp,15m,4873,0,6,29,29,71,71,,,0.4610,0.4800,0.4796,0.4882,0.4796,0.4882,0.4427,0.5374,0.4427,0.5374
2026-01-04T16:55:51.416Z,symbol,sol,15m,6244,0,5,35,36,78,81,,,0.4200,0.5073,0.5336,0.4356,0.5407,0.4287,0.5944,0.3863,0.5968,0.3840
2026-01-04T16:56:51.418Z,all,,,79673,0,15,178,181,538,546,,,0.4807,0.4560,0.5224,0.4497,0.5291,0.4431,0.5475,0.4365,0.5540,0.4302
2026-01-04T16:56:51.418Z,symbol,btc,15m,50041,0,1,55,57,208,211,,,0.3500,0.5900,0.4758,0.4988,0.4801,0.4945,0.5424,0.4428,0.5430,0.4421
2026-01-04T16:56:51.418Z,symbol,eth,15m,18312,0,3,58,58,179,181,,,0.4964,0.4500,0.5867,0.3862,0.5867,0.3862,0.5748,0.4094,0.5756,0.4087
2026-01-04T16:56:51.418Z,symbol,xrp,15m,4958,0,6,29,29,71,71,,,0.4610,0.4800,0.4823,0.4858,0.4823,0.4858,0.4455,0.5347,0.4455,0.5347
2026-01-04T16:56:51.418Z,symbol,sol,15m,6362,0,5,36,37,80,83,,,0.4327,0.4945,0.5336,0.4352,0.5404,0.4285,0.5929,0.3876,0.5952,0.3853
2026-01-04T16:57:51.419Z,all,,,80941,0,15,179,182,541,549,,,0.4807,0.4560,0.5229,0.4492,0.5296,0.4426,0.5487,0.4354,0.5551,0.4290
2026-01-04T16:57:51.419Z,symbol,btc,15m,50795,0,1,55,57,209,212,,,0.3500,0.5900,0.4758,0.4988,0.4801,0.4945,0.5433,0.4419,0.5440,0.4413
2026-01-04T16:57:51.419Z,symbol,eth,15m,18498,0,3,58,58,179,181,,,0.4964,0.4500,0.5875,0.3854,0.5875,0.3854,0.5777,0.4065,0.5784,0.4058
2026-01-04T16:57:51.419Z,symbol,xrp,15m,5014,0,6,29,29,71,71,,,0.4610,0.4800,0.4848,0.4835,0.4848,0.4835,0.4481,0.5321,0.4481,0.5321
2026-01-04T16:57:51.419Z,symbol,sol,15m,6634,0,5,37,38,82,85,,,0.4433,0.4839,0.5340,0.4344,0.5405,0.4281,0.5916,0.3885,0.5939,0.3863
2026-01-04T16:58:51.420Z,all,,,82056,0,15,180,183,544,552,,,0.4807,0.4560,0.5239,0.4482,0.5305,0.4417,0.5505,0.4335,0.5569,0.4273
2026-01-04T16:58:51.420Z,symbol,btc,15m,51577,0,1,55,57,210,213,,,0.3500,0.5900,0.4758,0.4988,0.4801,0.4945,0.5444,0.4409,0.5451,0.4402
2026-01-04T16:58:51.420Z,symbol,eth,15m,18617,0,3,58,58,179,181,,,0.4964,0.4500,0.5882,0.3846,0.5882,0.3846,0.5805,0.4038,0.5811,0.4031
2026-01-04T16:58:51.420Z,symbol,xrp,15m,5046,0,6,29,29,72,72,,,0.4610,0.4800,0.4872,0.4813,0.4872,0.4813,0.4517,0.5286,0.4517,0.5286
2026-01-04T16:58:51.420Z,symbol,sol,15m,6816,0,5,38,39,83,86,,,0.4523,0.4749,0.5351,0.4331,0.5413,0.4271,0.5907,0.3892,0.5929,0.3870
2026-01-04T16:59:51.423Z,all,,,82911,0,15,181,184,545,553,,,0.4807,0.4560,0.5254,0.4467,0.5320,0.4403,0.5509,0.4331,0.5573,0.4268
2026-01-04T16:59:51.423Z,symbol,btc,15m,52015,0,1,55,57,210,213,,,0.3500,0.5900,0.4758,0.4988,0.4801,0.4945,0.5455,0.4398,0.5461,0.4392
2026-01-04T16:59:51.423Z,symbol,eth,15m,18672,0,3,58,58,179,181,,,0.4964,0.4500,0.5889,0.3839,0.5889,0.3839,0.5831,0.4011,0.5838,0.4005
2026-01-04T16:59:51.423Z,symbol,xrp,15m,5082,0,6,29,29,72,72,,,0.4610,0.4800,0.4895,0.4792,0.4895,0.4792,0.4552,0.5251,0.4552,0.5251
2026-01-04T16:59:51.423Z,symbol,sol,15m,7142,0,5,39,40,84,87,,,0.4600,0.4671,0.5370,0.4309,0.5428,0.4253,0.5902,0.3894,0.5923,0.3874
2026-01-04T17:00:51.424Z,all,,,84630,0,15,182,185,548,556,,,0.4807,0.4560,0.5253,0.4468,0.5318,0.4404,0.5505,0.4335,0.5568,0.4273
2026-01-04T17:00:51.424Z,symbol,btc,15m,53002,0,1,55,57,211,214,,,0.3500,0.5900,0.4758,0.4988,0.4801,0.4945,0.5465,0.4389,0.5472,0.4382
2026-01-04T17:00:51.424Z,symbol,eth,15m,19177,0,3,59,59,180,182,,,0.4964,0.4500,0.5894,0.3833,0.5894,0.3833,0.5857,0.3986,0.5863,0.3980
2026-01-04T17:00:51.424Z,symbol,xrp,15m,5158,0,6,29,29,72,72,,,0.4610,0.4800,0.4917,0.4772,0.4917,0.4772,0.4585,0.5218,0.4585,0.5218
2026-01-04T17:00:51.424Z,symbol,sol,15m,7293,0,5,39,40,85,88,,,0.4667,0.4604,0.5387,0.4290,0.5443,0.4236,0.5895,0.3899,0.5915,0.3879
2026-01-04T17:01:51.424Z,all,,,87366,0,15,188,191,573,581,,,0.4807,0.4560,0.5315,0.4406,0.5377,0.4345,0.5556,0.4284,0.5616,0.4226
2026-01-04T17:01:51.424Z,symbol,btc,15m,54763,0,1,57,59,222,225,,,0.3500,0.5900,0.4768,0.4979,0.4811,0.4936,0.5472,0.4382,0.5478,0.4376
2026-01-04T17:01:51.424Z,symbol,eth,15m,19756,0,3,62,62,190,192,,,0.4964,0.4500,0.5902,0.3825,0.5902,0.3825,0.5864,0.3978,0.5871,0.3972
2026-01-04T17:01:51.424Z,symbol,xrp,15m,5248,0,6,30,30,73,73,,,0.4610,0.4800,0.4919,0.4770,0.4919,0.4770,0.4587,0.5216,0.4587,0.5216
2026-01-04T17:01:51.424Z,symbol,sol,15m,7599,0,5,39,40,88,91,,,0.4667,0.4604,0.5387,0.4290,0.5443,0.4236,0.5891,0.3903,0.5911,0.3884
2026-01-04T17:02:51.426Z,all,,,88466,0,15,193,196,586,594,,,0.4807,0.4560,0.5362,0.4361,0.5422,0.4302,0.5592,0.4249,0.5650,0.4192
2026-01-04T17:02:51.426Z,symbol,btc,15m,55513,0,1,57,59,225,228,,,0.3500,0.5900,0.4777,0.4969,0.4821,0.4926,0.5482,0.4372,0.5489,0.4366
2026-01-04T17:02:51.426Z,symbol,eth,15m,19960,0,3,67,67,198,200,,,0.4964,0.4500,0.5924,0.3804,0.5924,0.3804,0.5880,0.3963,0.5886,0.3957
2026-01-04T17:02:51.426Z,symbol,xrp,15m,5296,0,6,30,30,74,74,,,0.4610,0.4800,0.4922,0.4767,0.4922,0.4767,0.4592,0.5211,0.4592,0.5211
2026-01-04T17:02:51.426Z,symbol,sol,15m,7697,0,5,39,40,89,92,,,0.4667,0.4604,0.5387,0.4290,0.5443,0.4236,0.5887,0.3908,0.5908,0.3888
2026-01-04T17:03:51.428Z,all,,,89388,0,15,194,197,589,597,,,0.4807,0.4560,0.5371,0.4352,0.5431,0.4293,0.5598,0.4243,0.5655,0.4187
2026-01-04T17:03:51.428Z,symbol,btc,15m,56079,0,1,57,59,225,228,,,0.3500,0.5900,0.4787,0.4959,0.4830,0.4916,0.5492,0.4362,0.5499,0.4356
2026-01-04T17:03:51.428Z,symbol,eth,15m,20178,0,3,67,67,199,201,,,0.4964,0.4500,0.5945,0.3783,0.5945,0.3783,0.5895,0.3947,0.5901,0.3941
2026-01-04T17:03:51.428Z,symbol,xrp,15m,5350,0,6,30,30,74,74,,,0.4610,0.4800,0.4925,0.4764,0.4925,0.4764,0.4597,0.5207,0.4597,0.5207
2026-01-04T17:03:51.428Z,symbol,sol,15m,7781,0,5,40,41,91,94,,,0.4667,0.4604,0.5394,0.4284,0.5449,0.4230,0.5887,0.3909,0.5907,0.3890
2026-01-04T17:04:51.422Z,all,,,90184,0,15,194,197,592,600,,,0.4807,0.4560,0.5371,0.4352,0.5431,0.4293,0.5601,0.4241,0.5658,0.4184
2026-01-04T17:04:51.422Z,symbol,btc,15m,56487,0,1,57,59,225,228,,,0.3500,0.5900,0.4797,0.4949,0.4840,0.4907,0.5503,0.4352,0.5509,0.4346
2026-01-04T17:04:51.422Z,symbol,eth,15m,20474,0,3,67,67,201,203,,,0.4964,0.4500,0.5965,0.3764,0.5965,0.3764,0.5911,0.3931,0.5917,0.3925
2026-01-04T17:04:51.422Z,symbol,xrp,15m,5402,0,6,30,30,74,74,,,0.4610,0.4800,0.4928,0.4761,0.4928,0.4761,0.4601,0.5202,0.4601,0.5202
2026-01-04T17:04:51.422Z,symbol,sol,15m,7821,0,5,40,41,92,95,,,0.4667,0.4604,0.5400,0.4278,0.5455,0.4225,0.5885,0.3912,0.5905,0.3893
2026-01-04T17:05:51.423Z,all,,,91774,0,15,196,199,597,605,,,0.4807,0.4560,0.5371,0.4352,0.5431,0.4294,0.5601,0.4240,0.5658,0.4184
2026-01-04T17:05:51.423Z,symbol,btc,15m,57645,0,1,57,59,225,228,,,0.3500,0.5900,0.4807,0.4939,0.4849,0.4897,0.5513,0.4342,0.5519,0.4336
2026-01-04T17:05:51.423Z,symbol,eth,15m,20782,0,3,68,68,204,206,,,0.4964,0.4500,0.5985,0.3744,0.5985,0.3744,0.5928,0.3915,0.5933,0.3909
2026-01-04T17:05:51.423Z,symbol,xrp,15m,5466,0,6,30,30,74,74,,,0.4610,0.4800,0.4930,0.4759,0.4930,0.4759,0.4606,0.5197,0.4606,0.5197
2026-01-04T17:05:51.423Z,symbol,sol,15m,7881,0,5,41,42,94,97,,,0.4667,0.4604,0.5404,0.4275,0.5458,0.4222,0.5881,0.3918,0.5900,0.3899
2026-01-04T17:06:51.425Z,all,,,92640,0,15,198,201,604,612,,,0.4807,0.4560,0.5379,0.4345,0.5438,0.4288,0.5606,0.4236,0.5662,0.4181
2026-01-04T17:06:51.425Z,symbol,btc,15m,58231,0,1,57,59,225,228,,,0.3500,0.5900,0.4817,0.4930,0.4859,0.4888,0.5522,0.4333,0.5528,0.4327
2026-01-04T17:06:51.425Z,symbol,eth,15m,20968,0,3,69,69,208,210,,,0.4964,0.4500,0.6006,0.3725,0.6006,0.3725,0.5945,0.3897,0.5951,0.3892
2026-01-04T17:06:51.425Z,symbol,xrp,15m,5490,0,6,30,30,74,74,,,0.4610,0.4800,0.4933,0.4756,0.4933,0.4756,0.4611,0.5193,0.4611,0.5193
2026-01-04T17:06:51.425Z,symbol,sol,15m,7951,0,5,42,43,97,100,,,0.4667,0.4604,0.5408,0.4272,0.5462,0.4220,0.5873,0.3927,0.5892,0.3909
2026-01-04T17:07:51.426Z,all,,,93668,0,15,200,203,608,616,,,0.4807,0.4560,0.5380,0.4345,0.5438,0.4288,0.5606,0.4236,0.5662,0.4181
2026-01-04T17:07:51.426Z,symbol,btc,15m,58890,0,1,57,59,225,228,,,0.3500,0.5900,0.4826,0.4920,0.4868,0.4878,0.5532,0.4323,0.5538,0.4317
2026-01-04T17:07:51.426Z,symbol,eth,15m,21230,0,3,70,70,211,213,,,0.4964,0.4500,0.6025,0.3706,0.6025,0.3706,0.5962,0.3881,0.5967,0.3875
2026-01-04T17:07:51.426Z,symbol,xrp,15m,5533,0,6,30,30,74,74,,,0.4610,0.4800,0.4936,0.4753,0.4936,0.4753,0.4615,0.5188,0.4615,0.5188
2026-01-04T17:07:51.426Z,symbol,sol,15m,8015,0,5,43,44,98,101,,,0.4667,0.4604,0.5411,0.4271,0.5464,0.4219,0.5864,0.3938,0.5883,0.3920
2026-01-04T17:08:51.427Z,all,,,94837,0,15,202,205,619,627,,,0.4807,0.4560,0.5389,0.4337,0.5446,0.4280,0.5619,0.4223,0.5674,0.4169
2026-01-04T17:08:51.427Z,symbol,btc,15m,59513,0,1,57,59,228,231,,,0.3500,0.5900,0.4836,0.4910,0.4878,0.4869,0.5544,0.4311,0.5550,0.4305
2026-01-04T17:08:51.427Z,symbol,eth,15m,21674,0,3,72,72,218,220,,,0.4964,0.4500,0.6044,0.3688,0.6044,0.3688,0.5976,0.3867,0.5981,0.3861
2026-01-04T17:08:51.427Z,symbol,xrp,15m,5597,0,6,30,30,75,75,,,0.4610,0.4800,0.4938,0.4751,0.4938,0.4751,0.4626,0.5177,0.4626,0.5177
2026-01-04T17:08:51.427Z,symbol,sol,15m,8053,0,5,43,44,98,101,,,0.4667,0.4604,0.5413,0.4269,0.5466,0.4219,0.5855,0.3948,0.5874,0.3930
2026-01-04T17:09:51.427Z,all,,,95923,0,16,206,209,628,636,,,0.4769,0.4606,0.5382,0.4343,0.5438,0.4288,0.5629,0.4213,0.5683,0.4160
2026-01-04T17:09:51.427Z,symbol,btc,15m,60097,0,1,57,59,229,232,,,0.3500,0.5900,0.4845,0.4901,0.4887,0.4860,0.5557,0.4299,0.5563,0.4293
2026-01-04T17:09:51.427Z,symbol,eth,15m,22022,0,3,73,73,222,224,,,0.4964,0.4500,0.6063,0.3670,0.6063,0.3670,0.5992,0.3851,0.5997,0.3846
2026-01-04T17:09:51.427Z,symbol,xrp,15m,5657,0,6,30,30,76,76,,,0.4610,0.4800,0.4941,0.4748,0.4941,0.4748,0.4644,0.5160,0.4644,0.5160
2026-01-04T17:09:51.427Z,symbol,sol,15m,8147,0,6,46,47,101,104,,,0.4657,0.4620,0.5407,0.4277,0.5458,0.4227,0.5841,0.3963,0.5859,0.3945
2026-01-04T17:10:51.429Z,all,,,97061,0,16,213,217,645,653,,,0.4769,0.4606,0.5391,0.4337,0.5457,0.4272,0.5645,0.4197,0.5698,0.4146
2026-01-04T17:10:51.429Z,symbol,btc,15m,60537,0,1,57,59,229,232,,,0.3500,0.5900,0.4855,0.4892,0.4896,0.4851,0.5569,0.4286,0.5575,0.4281
2026-01-04T17:10:51.429Z,symbol,eth,15m,22484,0,3,80,80,232,234,,,0.4964,0.4500,0.6076,0.3659,0.6076,0.3659,0.6003,0.3840,0.6008,0.3835
2026-01-04T17:10:51.429Z,symbol,xrp,15m,5775,0,6,30,31,80,80,,,0.4610,0.4800,0.4944,0.4746,0.4956,0.4734,0.4689,0.5115,0.4689,0.5115
2026-01-04T17:10:51.429Z,symbol,sol,15m,8265,0,6,46,47,104,107,,,0.4647,0.4634,0.5401,0.4284,0.5451,0.4236,0.5828,0.3977,0.5846,0.3960
2026-01-04T17:11:51.430Z,all,,,98362,1,17,215,220,652,660,0.6000,0.2400,0.4841,0.4476,0.5396,0.4326,0.5479,0.4245,0.5651,0.4190,0.5702,0.4139
2026-01-04T17:11:51.430Z,symbol,btc,15m,61115,0,1,57,60,230,233,,,0.3500,0.5900,0.4864,0.4882,0.4912,0.4835,0.5583,0.4273,0.5589,0.4267
2026-01-04T17:11:51.430Z,symbol,eth,15m,22960,0,3,81,81,237,239,,,0.4964,0.4500,0.6087,0.3650,0.6087,0.3650,0.6012,0.3832,0.6017,0.3827
2026-01-04T17:11:51.430Z,symbol,xrp,15m,5885,0,6,30,31,80,80,,,0.4610,0.4800,0.4946,0.4743,0.4971,0.4719,0.4733,0.5072,0.4733,0.5072
2026-01-04T17:11:51.430Z,symbol,sol,15m,8402,1,7,47,48,105,108,0.6000,0.2400,0.4665,0.4602,0.5397,0.4285,0.5446,0.4238,0.5816,0.3988,0.5833,0.3972
2026-01-04T17:12:51.431Z,all,,,100459,1,17,222,227,670,678,0.6000,0.2400,0.4841,0.4476,0.5343,0.4378,0.5425,0.4298,0.5617,0.4223,0.5667,0.4174
2026-01-04T17:12:51.431Z,symbol,btc,15m,62086,0,1,57,60,231,234,,,0.3500,0.5900,0.4873,0.4873,0.4928,0.4819,0.5599,0.4258,0.5604,0.4252
2026-01-04T17:12:51.431Z,symbol,eth,15m,23836,0,3,86,86,248,250,,,0.4964,0.4500,0.6081,0.3657,0.6081,0.3657,0.6011,0.3832,0.6016,0.3828
2026-01-04T17:12:51.431Z,symbol,xrp,15m,5933,0,6,30,31,80,80,,,0.4610,0.4800,0.4949,0.4741,0.4986,0.4705,0.4776,0.5031,0.4776,0.5031
2026-01-04T17:12:51.431Z,symbol,sol,15m,8604,1,7,49,50,111,114,0.6000,0.2400,0.4682,0.4573,0.5375,0.4305,0.5422,0.4259,0.5783,0.4020,0.5800,0.4004
2026-01-04T17:13:51.431Z,all,,,101919,4,22,234,239,686,694,0.4350,0.4300,0.4623,0.4618,0.5278,0.4426,0.5357,0.4349,0.5578,0.4254,0.5628,0.4205
2026-01-04T17:13:51.431Z,symbol,btc,15m,62532,0,1,57,60,231,234,,,0.3500,0.5900,0.4883,0.4864,0.4944,0.4803,0.5614,0.4243,0.5619,0.4237
2026-01-04T17:13:51.431Z,symbol,eth,15m,24664,0,4,92,92,257,259,,,0.4991,0.4470,0.6064,0.3674,0.6064,0.3674,0.6003,0.3840,0.6008,0.3835
2026-01-04T17:13:51.431Z,symbol,xrp,15m,5955,0,6,30,31,80,80,,,0.4610,0.4800,0.4951,0.4738,0.5000,0.4691,0.4817,0.4990,0.4817,0.4990
2026-01-04T17:13:51.431Z,symbol,sol,15m,8768,4,11,55,56,118,121,0.4900,0.3667,0.4611,0.4607,0.5318,0.4350,0.5364,0.4306,0.5730,0.4068,0.5746,0.4053
2026-01-04T17:14:51.434Z,all,,,103233,5,23,238,243,690,698,0.3960,0.4720,0.4526,0.4696,0.5227,0.4473,0.5306,0.4396,0.5559,0.4271,0.5609,0.4222
2026-01-04T17:14:51.434Z,symbol,btc,15m,62695,0,1,57,60,231,234,,,0.3500,0.5900,0.4892,0.4854,0.4959,0.4788,0.5628,0.4229,0.5634,0.4223
2026-01-04T17:14:51.434Z,symbol,eth,15m,25463,0,4,93,93,258,260,,,0.5017,0.4442,0.6045,0.3693,0.6045,0.3693,0.5995,0.3848,0.5999,0.3844
2026-01-04T17:14:51.434Z,symbol,xrp,15m,5981,0,6,30,31,80,80,,,0.4610,0.4800,0.4954,0.4736,0.5014,0.4677,0.4857,0.4951,0.4857,0.4951
2026-01-04T17:14:51.434Z,symbol,sol,15m,9094,5,12,58,59,121,124,0.4473,0.4145,0.4519,0.4663,0.5238,0.4417,0.5283,0.4374,0.5667,0.4124,0.5683,0.4109
2026-01-04T17:15:51.436Z,all,,,104765,5,23,240,245,701,709,0.3960,0.4720,0.4526,0.4696,0.5225,0.4476,0.5303,0.4400,0.5558,0.4273,0.5607,0.4225
2026-01-04T17:15:51.436Z,symbol,btc,15m,63630,0,1,57,60,237,240,,,0.3500,0.5900,0.4901,0.4845,0.4974,0.4773,0.5643,0.4214,0.5648,0.4209
2026-01-04T17:15:51.436Z,symbol,eth,15m,25798,0,4,94,94,262,264,,,0.5040,0.4416,0.6026,0.3712,0.6026,0.3712,0.5985,0.3857,0.5990,0.3853
2026-01-04T17:15:51.436Z,symbol,xrp,15m,6095,0,6,30,31,80,80,,,0.4610,0.4800,0.4956,0.4733,0.5028,0.4664,0.4896,0.4912,0.4896,0.4912
2026-01-04T17:15:51.436Z,symbol,sol,15m,9242,5,12,59,60,122,125,0.4313,0.4325,0.4445,0.4707,0.5165,0.4478,0.5208,0.4437,0.5609,0.4177,0.5624,0.4162
2026-01-04T17:16:51.438Z,all,,,105914,5,23,240,245,703,711,0.3960,0.4720,0.4526,0.4696,0.5225,0.4476,0.5303,0.4400,0.5559,0.4272,0.5608,0.4224
2026-01-04T17:16:51.438Z,symbol,btc,15m,64365,0,1,57,60,238,241,,,0.3500,0.5900,0.4901,0.4845,0.4974,0.4773,0.5643,0.4215,0.5648,0.4209
2026-01-04T17:16:51.438Z,symbol,eth,15m,25974,0,4,94,94,262,264,,,0.5040,0.4416,0.6025,0.3714,0.6025,0.3714,0.5983,0.3859,0.5987,0.3855
2026-01-04T17:16:51.438Z,symbol,xrp,15m,6217,0,6,30,31,81,81,,,0.4610,0.4800,0.4956,0.4733,0.5028,0.4664,0.4900,0.4908,0.4900,0.4908
2026-01-04T17:16:51.438Z,symbol,sol,15m,9358,5,12,59,60,122,125,0.4313,0.4325,0.4445,0.4707,0.5164,0.4480,0.5207,0.4438,0.5608,0.4178,0.5623,0.4163
2026-01-04T17:17:51.439Z,all,,,106890,5,23,241,246,709,717,0.3960,0.4720,0.4526,0.4696,0.5223,0.4478,0.5301,0.4402,0.5552,0.4279,0.5601,0.4232
2026-01-04T17:17:51.439Z,symbol,btc,15m,64969,0,1,57,60,240,243,,,0.3500,0.5900,0.4901,0.4845,0.4974,0.4773,0.5641,0.4216,0.5646,0.4211
2026-01-04T17:17:51.439Z,symbol,eth,15m,26168,0,4,95,95,264,266,,,0.5040,0.4416,0.6021,0.3717,0.6021,0.3717,0.5980,0.3862,0.5984,0.3858
2026-01-04T17:17:51.439Z,symbol,xrp,15m,6271,0,6,30,31,82,82,,,0.4610,0.4800,0.4956,0.4733,0.5028,0.4664,0.4906,0.4903,0.4906,0.4903
2026-01-04T17:17:51.439Z,symbol,sol,15m,9482,5,12,59,60,123,126,0.4313,0.4325,0.4445,0.4707,0.5163,0.4481,0.5206,0.4440,0.5607,0.4179,0.5622,0.4165
2026-01-04T17:18:51.442Z,all,,,108271,5,23,246,251,722,730,0.3960,0.4720,0.4526,0.4696,0.5209,0.4493,0.5286,0.4419,0.5537,0.4296,0.5584,0.4249
2026-01-04T17:18:51.442Z,symbol,btc,15m,65865,0,1,61,64,247,250,,,0.3500,0.5900,0.4898,0.4848,0.4971,0.4776,0.5635,0.4222,0.5641,0.4217
